,grid_index,area,annual_mean_temp,prec_warmest_quarter,temp_seasonality,prec_seasonality,npp,binomial
1,1,3951.0769735973095,16.468325883914265,150.6732897636218,736.8250701121794,86.77698066907051,64243345140.86957,Geomys_arenarius
2,2,9097.333019017955,16.46051446322737,183.02394261853448,693.0150862068965,80.74049535290948,91239694336.0,Geomys_arenarius
3,3,5455.08408987978,17.0897944523738,112.37750713641827,790.3605769230769,83.34295184795673,48134582272.0,Geomys_arenarius
4,4,1426.6971010640589,16.7524133630701,117.10363439611487,787.3100717905405,79.441650390625,62442928451.36842,Geomys_arenarius
5,5,8025.005472122277,16.122539701915922,134.47242373511904,768.9271298363095,80.17036946614583,67504544153.6,Geomys_arenarius
6,6,10000.0,16.628331502278645,157.05378214518228,746.5138346354166,76.258056640625,72406204416.0,Geomys_arenarius
7,7,10000.0,16.00918399586397,124.5184685202206,776.3870634191177,78.35943962545956,71948966297.6,Geomys_arenarius
8,8,9257.779791047527,16.12255161830357,124.11527622767858,794.4771763392857,73.42859235491072,78517023539.2,Geomys_arenarius
9,9,10000.0,15.204996163504465,153.83683035714284,767.594921875,74.01807338169642,94062346240.0,Geomys_arenarius
10,10,10000.0,16.050908581963903,157.80396349676724,766.0757677801724,74.14927936422414,81479770112.0,Geomys_arenarius
11,11,6440.465030569874,13.749936785016741,150.56513323102678,753.1719447544643,77.14705984933036,101137018294.85715,Geomys_arenarius
13,13,5207.16668723949,12.701347351074219,205.59690638950892,717.619140625,68.51136997767857,192188416000.0,Geomys_arenarius
14,14,8043.925732821953,15.114438738141741,169.36002022879464,808.9908621651786,70.21288190569196,88527685924.57143,Geomys_arenarius
